# TOTAL_GENES = 16361
# TEST_DIRECTION = one-sided, positive (set), one-sided, positive (covar)
# CONDITIONED_INTERNAL = gene size, gene density, inverse mac, log(gene size), log(gene density), log(inverse mac)
VARIABLE        TYPE  MODEL  NGENES         BETA     BETA_STD           SE            P
Cluster385     COVAR    739   16361       23.155     0.031423       6.5268   0.00019493
Cluster233     COVAR    740   16361       25.844     0.034412        6.692   5.6506e-05
Cluster386     COVAR    740   16361       14.802     0.027278       4.7012   0.00082195
Cluster233     COVAR    741   16361        26.57     0.035379       6.6544    3.281e-05
Cluster396     COVAR    741   16361       17.528     0.030423       5.2953   0.00046757
Cluster233     COVAR    742   16361       21.417     0.028518       6.9449    0.0010236
Cluster403     COVAR    742   16361       18.262     0.033151       5.0398   0.00014577
Cluster233     COVAR    743   16361       21.573     0.028725       6.9768   0.00099555
Cluster405     COVAR    743   16361       25.775     0.031824       7.6002   0.00034878
Cluster233     COVAR    744   16361       25.902     0.034489       6.6597   5.0495e-05
Cluster415     COVAR    744   16361       20.375     0.033833       5.2156   4.7033e-05
Cluster233     COVAR    745   16361           25     0.033288       6.7541   0.00010762
Cluster422     COVAR    745   16361       21.122     0.027031       7.0731    0.0014146
Cluster233     COVAR    746   16361       13.484     0.017955       7.6801     0.039575
Cluster426     COVAR    746   16361       36.646     0.040458       9.1514   3.1245e-05
Cluster233     COVAR    747   16361       16.585     0.022083       7.5361     0.013886
Cluster427     COVAR    747   16361       25.853     0.033868        7.447   0.00025945
Cluster233     COVAR    748   16361       23.964     0.031909       6.7927   0.00021009
Cluster428     COVAR    748   16361       23.574     0.030177       7.1288   0.00047301
Cluster233     COVAR    749   16361       23.907     0.031833       6.8493    0.0002418
Cluster429     COVAR    749   16361       18.392     0.027526       6.2949    0.0017437
Cluster233     COVAR    750   16361       22.972     0.030587        7.164   0.00067322
Cluster430     COVAR    750   16361       13.213     0.021152       5.8962     0.012523
Cluster234     COVAR    751   16361       30.717     0.038064       7.2805   1.2343e-05
Cluster242     COVAR    751   16361       20.197     0.025924       7.1231    0.0022919
Cluster234     COVAR    752   16361       31.452     0.038975       7.1677   5.7608e-06
Cluster250     COVAR    752   16361       20.928     0.035349       5.5807   8.8746e-05
Cluster234     COVAR    753   16361        31.63     0.039195       7.1759   5.2625e-06
Cluster251     COVAR    753   16361        19.86     0.031097       5.8182   0.00032171
Cluster234     COVAR    754   16361       31.415      0.03893       7.1782   6.0742e-06
Cluster252     COVAR    754   16361       22.201     0.032782        6.244   0.00018921
Cluster234     COVAR    755   16361       31.189     0.038649       7.2225   7.9192e-06
Cluster269     COVAR    755   16361       21.498     0.028373       7.0132    0.0010893
Cluster234     COVAR    756   16361       31.018     0.038437       7.2586   9.6984e-06
Cluster271     COVAR    756   16361       18.376     0.026379       6.5075    0.0023764
Cluster234     COVAR    757   16361        31.73      0.03932       7.1648   4.7798e-06
Cluster272     COVAR    757   16361       18.581     0.033578       5.2197   0.00018617
Cluster234     COVAR    758   16361       29.793      0.03692       7.2625   2.0566e-05
Cluster273     COVAR    758   16361       24.965     0.033364       7.0098   0.00018506
Cluster234     COVAR    759   16361       30.998     0.038412       7.2124   8.6827e-06
Cluster275     COVAR    759   16361       20.563     0.030884       6.1697   0.00043085
Cluster234     COVAR    760   16361       29.595     0.036674       7.2776   2.3991e-05
Cluster283     COVAR    760   16361       24.205      0.03303       6.8492   0.00020533
Cluster234     COVAR    761   16361       31.373     0.038877       7.2297   7.1949e-06
Cluster284     COVAR    761   16361       18.232     0.026523       6.3843      0.00215
Cluster234     COVAR    762   16361       30.512      0.03781       7.2527   1.3023e-05
Cluster286     COVAR    762   16361       21.095     0.030072       6.5856   0.00068102
Cluster234     COVAR    763   16361       33.257     0.041213       7.1161   1.4942e-06
Cluster364     COVAR    763   16361       18.813     0.031388        5.288    0.0001877
Cluster234     COVAR    764   16361       31.466     0.038992       7.1644   5.6579e-06
Cluster377     COVAR    764   16361       20.586      0.03363       5.3936   6.7894e-05
Cluster234     COVAR    765   16361       30.625     0.037951       7.2015   1.0633e-05
Cluster378     COVAR    765   16361       19.139     0.032157       5.0654    7.926e-05
Cluster234     COVAR    766   16361       29.524     0.036586       7.3356   2.8677e-05
Cluster385     COVAR    766   16361       20.726     0.028127        6.637   0.00089738
Cluster234     COVAR    767   16361       31.163     0.038617       7.2456   8.5615e-06
Cluster386     COVAR    767   16361       13.489     0.024858       4.7423     0.002228
Cluster234     COVAR    768   16361       31.802     0.039409       7.1897   4.8981e-06
Cluster396     COVAR    768   16361       16.142     0.028019       5.3302    0.0012313
Cluster234     COVAR    769   16361        27.99     0.034685       7.3915   7.6637e-05
Cluster403     COVAR    769   16361       17.706     0.032141       4.9974   0.00019837
Cluster234     COVAR    770   16361       27.181     0.033683       7.5797   0.00016845
Cluster405     COVAR    770   16361       23.577     0.029111       7.6927    0.0010909
Cluster234     COVAR    771   16361       30.962     0.038368       7.1941   8.4517e-06
Cluster415     COVAR    771   16361       19.107     0.031727       5.2491   0.00013683
Cluster234     COVAR    772   16361       30.206     0.037431       7.3733   2.1078e-05
Cluster422     COVAR    772   16361       18.472     0.023641       7.1938    0.0051223
Cluster234     COVAR    773   16361       16.986     0.021049       8.9841     0.029342
Cluster426     COVAR    773   16361        33.26     0.036721       9.9736   0.00042785
Cluster234     COVAR    774   16361       22.536     0.027927       8.2529    0.0031638
Cluster427     COVAR    774   16361       23.122      0.03029       7.5979    0.0011726
Cluster234     COVAR    775   16361       29.228      0.03622       7.3918   3.8597e-05
Cluster428     COVAR    775   16361        21.34     0.027317       7.2275    0.0015783
Cluster234     COVAR    776   16361       29.655     0.036748       7.4188   3.2204e-05
Cluster429     COVAR    776   16361       16.716     0.025018       6.3524    0.0042561
Cluster234     COVAR    777   16361       29.286     0.036291       7.8918   0.00010366
Cluster430     COVAR    777   16361       10.664     0.017072       6.0513     0.039021
Cluster242     COVAR    778   16361       12.386     0.015899       9.0112      0.08465
Cluster250     COVAR    778   16361       18.223     0.030779       7.1712    0.0055304
Cluster242     COVAR    779   16361       16.395     0.021044       8.1778     0.022504
Cluster251     COVAR    779   16361       16.606     0.026001        6.777    0.0071429
Cluster242     COVAR    780   16361       14.863     0.019078        8.447      0.03925
Cluster252     COVAR    780   16361       18.917     0.027933         7.51    0.0058905
Cluster242     COVAR    781   16361       18.728     0.024039        7.662    0.0072636
Cluster269     COVAR    781   16361       19.365     0.025558       7.6043    0.0054439
Cluster242     COVAR    782   16361       20.146     0.025859       7.4173    0.0033072
Cluster271     COVAR    782   16361       17.791      0.02554       6.7967    0.0044315
Cluster242     COVAR    783   16361       19.759     0.025363       7.3023      0.00341
Cluster272     COVAR    783   16361       17.318     0.031295       5.4375   0.00072536
Cluster242     COVAR    784   16361       17.551     0.022528       7.4964    0.0096176
Cluster273     COVAR    784   16361       24.634     0.032922       7.3955    0.0004338
Cluster242     COVAR    785   16361       19.572     0.025123       7.3462    0.0038621
Cluster275     COVAR    785   16361       19.794     0.029728        6.423    0.0010312
Cluster242     COVAR    786   16361       18.614     0.023892       7.3448    0.0056393
Cluster283     COVAR    786   16361       24.612     0.033585        7.065   0.00024814
Cluster242     COVAR    787   16361       20.606     0.026449        7.352    0.0025371
Cluster284     COVAR    787   16361       17.484     0.025435       6.6357    0.0042134
Cluster242     COVAR    788   16361       19.183     0.024623       7.4113    0.0048265
Cluster286     COVAR    788   16361       20.661     0.029453       6.8783    0.0013355
Cluster242     COVAR    789   16361       24.521     0.031475       6.9739   0.00021965
Cluster364     COVAR    789   16361       19.056     0.031792       5.2969   0.00016118
Cluster242     COVAR    790   16361       24.313     0.031208       6.9689   0.00024332
Cluster377     COVAR    790   16361       22.248     0.036344       5.3624   1.6802e-05
Cluster242     COVAR    791   16361       23.529     0.030201       6.9887   0.00038142
Cluster378     COVAR    791   16361       20.891     0.035101       5.0244   1.6152e-05
Cluster242     COVAR    792   16361       23.934     0.030722        6.984   0.00030602
Cluster385     COVAR    792   16361       25.064     0.034012       6.4585   5.2317e-05
Cluster242     COVAR    793   16361       23.174     0.029746       7.0429   0.00050134
Cluster386     COVAR    793   16361       15.033     0.027704       4.7115   0.00071092
Cluster242     COVAR    794   16361       23.555     0.030234       7.0201   0.00039744
Cluster396     COVAR    794   16361       17.341     0.030099       5.3195   0.00055863
Cluster242     COVAR    795   16361       22.497     0.028876       7.0179    0.0006755
Cluster403     COVAR    795   16361       20.719     0.037609       4.8496    9.741e-06
Cluster242     COVAR    796   16361       21.457     0.027541       7.0804    0.0012234
Cluster405     COVAR    796   16361       28.895     0.035678       7.3447   4.1946e-05
Cluster242     COVAR    797   16361       23.558     0.030238       6.9927   0.00037835
Cluster415     COVAR    797   16361       20.754     0.034463       5.2149   3.4662e-05
Cluster242     COVAR    798   16361       21.529     0.027634        7.188    0.0013741
Cluster422     COVAR    798   16361        20.95     0.026811        7.168    0.0017377
Cluster242     COVAR    799   16361       17.938     0.023025       7.1837    0.0062674
Cluster426     COVAR    799   16361       39.555      0.04367       8.1512   6.1569e-07
Cluster242     COVAR    800   16361       19.985     0.025653       7.1178    0.0024976
Cluster427     COVAR    800   16361       29.538     0.038696       6.6977   5.2013e-06
Cluster242     COVAR    801   16361       21.852     0.028049       7.0926    0.0010337
Cluster428     COVAR    801   16361       24.895     0.031868       7.0881   0.00022294
Cluster242     COVAR    802   16361       23.243     0.029834       7.0266   0.00047123
Cluster429     COVAR    802   16361       20.988     0.031412       6.1495   0.00032219
Cluster242     COVAR    803   16361       23.174     0.029746       7.0457   0.00050381
Cluster430     COVAR    803   16361       17.384     0.027829        5.522   0.00082325
Cluster250     COVAR    804   16361       16.711     0.028225       7.8129     0.016232
Cluster251     COVAR    804   16361       11.482     0.017979        8.136     0.079091
Cluster250     COVAR    805   16361       15.853     0.026777       7.1836     0.013669
