trait_key,trait_display,trait_category,VARIABLE,cluster_id_numeric,cluster_name,supercluster,class_auto,neurotransmitter,top_regions,top_dissections,top_genes,NGENES,BETA,BETA_STD,SE,P,log10_neg_P,bonferroni_significant,rank_within_trait,independent,independent_rank,TYPE,bonf_significant,rank,Cluster ID
bmi_yengo2018,BMI,metabolic / brain-direct,Cluster301,301,CBI_301,Cerebellar inhibitory,NEUR,,"Pons: 92.6%, Medulla: 6.6%, Cerebral cortex: 0.7%",,,16231,5.4392,0.012488,4.9023,0.13361,0.8741610360049957,False,278,False,,COVAR,False,278,301.0
bmi_yengo2018,BMI,metabolic / brain-direct,Cluster218,218,MSN_218,Medium spiny neuron,NEUR,,"Basal forebrain: 50.9%, Amygdala: 22.3%, Hypothalamus: 18.5%",,,16231,8.0796,0.01269,7.4957,0.14055,0.8521691500565405,False,279,False,,COVAR,False,279,218.0
bmi_yengo2018,BMI,metabolic / brain-direct,Cluster210,210,MSN_210,Medium spiny neuron,NEUR,,"Basal forebrain: 97.9%, Thalamus: 1.9%, Hippocampus: 0.2%",,,16231,5.8283,0.011896,5.6598,0.15157,0.8193867493883973,False,280,False,,COVAR,False,280,210.0
bmi_yengo2018,BMI,metabolic / brain-direct,Cluster298,298,CBI_298,Cerebellar inhibitory,NEUR,,"Pons: 82.7%, Cerebellum: 11.0%, Medulla: 4.1%",,,16231,5.7337,0.011897,5.7558,0.1596,0.7969671129852894,False,281,False,,COVAR,False,281,298.0
bmi_yengo2018,BMI,metabolic / brain-direct,Cluster101,101,DLCT6b_101,Deep-layer corticothalamic and 6b,NEUR,,"Cerebral cortex: 65.6%, Hippocampus: 29.5%, Amygdala: 4.8%",,,16231,4.9538,0.011567,5.0121,0.1615,0.7918274733328783,False,282,False,,COVAR,False,282,101.0
bmi_yengo2018,BMI,metabolic / brain-direct,Cluster87,87,DLNP_87,Deep-layer near-projecting,NEUR,,"Cerebral cortex: 83.9%, Basal forebrain: 12.2%, Hypothalamus: 2.8%",,,16231,6.298,0.011813,6.428,0.16361,0.7861901553584987,False,283,False,,COVAR,False,283,87.0
bmi_yengo2018,BMI,metabolic / brain-direct,Cluster457,457,Thex_457,Thalamic excitatory,NEUR,,"Thalamus: 98.3%, Amygdala: 1.4%, Cerebral cortex: 0.3%",,,16231,6.3658,0.011299,6.6197,0.16813,0.7743547870245466,False,284,False,,COVAR,False,284,457.0
bmi_yengo2018,BMI,metabolic / brain-direct,Cluster340,340,Splat_340,Splatter,NEUR,,"Pons: 88.3%, Midbrain: 9.5%, Thalamus: 1.6%",,,16231,5.0867,0.011086,5.3261,0.16979,0.7700878916698528,False,285,False,,COVAR,False,285,340.0
bmi_yengo2018,BMI,metabolic / brain-direct,Cluster351,351,Splat_351,Splatter,NEUR,,"Midbrain: 90.0%, Thalamus: 8.2%, Hypothalamus: 1.3%",,,16231,6.09,0.010874,6.465,0.17311,0.7616778436244458,False,286,False,,COVAR,False,286,351.0
bmi_yengo2018,BMI,metabolic / brain-direct,Cluster214,214,MSN_214,Medium spiny neuron,NEUR,,"Basal forebrain: 61.9%, Amygdala: 15.7%, Cerebral cortex: 13.3%",,,16231,6.9307,0.011039,7.3648,0.17335,0.7610761540075845,False,287,False,,COVAR,False,287,214.0
bmi_yengo2018,BMI,metabolic / brain-direct,Cluster446,446,Thex_446,Thalamic excitatory,,,"Thalamus: 99.9%, Hippocampus: 0.0%, Midbrain: 0.0%",,,16231,5.3295,0.011014,5.6863,0.17432,0.7586527827618008,False,288,False,,COVAR,False,288,446.0
bmi_yengo2018,BMI,metabolic / brain-direct,Cluster339,339,Splat_339,Splatter,NEUR,,"Pons: 99.4%, Medulla: 0.4%, Midbrain: 0.2%",,,16231,6.3075,0.010838,6.7945,0.17663,0.7529355310645487,False,289,False,,COVAR,False,289,339.0
bmi_yengo2018,BMI,metabolic / brain-direct,Cluster256,256,MGE_256,MGE interneuron,NEUR,,"Cerebral cortex: 68.6%, Hippocampus: 21.8%, Basal forebrain: 5.0%",,,16231,7.2961,0.010911,7.8641,0.17677,0.7525914380784304,False,290,False,,COVAR,False,290,256.0
bmi_yengo2018,BMI,metabolic / brain-direct,Cluster327,327,Mmb_327,Mammillary body,NEUR,,"Hypothalamus: 99.9%, Midbrain: 0.1%, Cerebral cortex: 0.0%",,,16231,6.5583,0.011158,7.2533,0.18296,0.7376438484013079,False,291,False,,COVAR,False,291,327.0
bmi_yengo2018,BMI,metabolic / brain-direct,Cluster345,345,Splat_345,Splatter,NEUR,,"Medulla: 52.3%, Spinal cord: 35.4%, Midbrain: 6.8%",,,16231,3.8995,0.010805,4.3796,0.18665,0.7289720057376766,False,292,False,,COVAR,False,292,345.0
bmi_yengo2018,BMI,metabolic / brain-direct,Cluster180,180,CA13_180,Hippocampal CA1-3,NEUR,,"Hippocampus: 99.6%, Cerebral cortex: 0.4%, Amygdala: 0.0%",,,16231,4.7865,0.010812,5.3815,0.18689,0.7284139359727293,False,293,False,,COVAR,False,293,180.0
bmi_yengo2018,BMI,metabolic / brain-direct,Cluster40,40,Oligo_40,Oligodendrocyte,OLIGO,,"Hippocampus: 24.8%, Cerebral cortex: 23.4%, Amygdala: 10.0%",,,16231,3.2342,0.0099393,3.774,0.19574,0.7083204160171644,False,294,False,,COVAR,False,294,40.0
bmi_yengo2018,BMI,metabolic / brain-direct,Cluster443,443,Midi_443,Midbrain-derived inhibitory,NEUR,,"Thalamus: 98.3%, Midbrain: 1.6%, Pons: 0.1%",,,16231,5.3171,0.0098701,6.4575,0.20515,0.6879284786970685,False,295,False,,COVAR,False,295,443.0
bmi_yengo2018,BMI,metabolic / brain-direct,Cluster161,161,Amex_161,Amygdala excitatory,NEUR,,"Amygdala: 66.2%, Cerebral cortex: 31.6%, Hippocampus: 1.3%",,,16231,4.6833,0.0095584,5.6889,0.20519,0.6878438085243769,False,296,False,,COVAR,False,296,161.0
bmi_yengo2018,BMI,metabolic / brain-direct,Cluster207,207,MSN_207,Medium spiny neuron,NEUR,,"Basal forebrain: 92.9%, Thalamus: 4.1%, Amygdala: 1.9%",,,16231,5.3367,0.0094875,6.6268,0.21032,0.6771194269016937,False,297,False,,COVAR,False,297,207.0
bmi_yengo2018,BMI,metabolic / brain-direct,Cluster114,114,L5ET_114,Miscellaneous,NEUR,,"Cerebral cortex: 98.4%, Hippocampus: 1.2%, Basal forebrain: 0.3%",,,16231,4.6538,0.0098144,5.8063,0.21143,0.6748333902070379,False,298,False,,COVAR,False,298,114.0
bmi_yengo2018,BMI,metabolic / brain-direct,Cluster57,57,Astro_57,Astrocyte,ASTRO,,"Hippocampus: 66.8%, Basal forebrain: 25.3%, Cerebral cortex: 4.0%",,,16231,3.0919,0.0095443,3.8888,0.21329,0.6710295057630695,False,299,False,,COVAR,False,299,57.0
bmi_yengo2018,BMI,metabolic / brain-direct,Cluster117,117,L5ET_117,Miscellaneous,NEUR,,"Cerebral cortex: 82.3%, Basal forebrain: 7.9%, Hypothalamus: 7.7%",,,16231,5.0842,0.0091479,6.516,0.21762,0.662301194035922,False,300,False,,COVAR,False,300,117.0
bmi_yengo2018,BMI,metabolic / brain-direct,Cluster200,200,DG_200,Hippocampal dentate gyrus,NEUR,,"Hippocampus: 99.4%, Thalamus: 0.5%, Midbrain: 0.1%",,,16231,4.0517,0.0082771,5.5415,0.23235,0.6338573231851128,False,301,False,,COVAR,False,301,200.0
bmi_yengo2018,BMI,metabolic / brain-direct,Cluster208,208,MSN_208,Medium spiny neuron,NEUR,,"Basal forebrain: 89.6%, Amygdala: 5.6%, Cerebral cortex: 3.5%",,,16231,4.8568,0.008472,6.7279,0.23519,0.6285811478898878,False,302,False,,COVAR,False,302,208.0
bmi_yengo2018,BMI,metabolic / brain-direct,Cluster212,212,MSN_212,Medium spiny neuron,NEUR,,"Basal forebrain: 90.4%, Cerebral cortex: 3.6%, Amygdala: 3.6%",,,16231,4.6481,0.0085167,6.5254,0.23815,0.6231494141523907,False,303,False,,COVAR,False,303,212.0
bmi_yengo2018,BMI,metabolic / brain-direct,Cluster160,160,Amex_160,Amygdala excitatory,NEUR,,"Amygdala: 90.3%, Cerebral cortex: 8.9%, Hippocampus: 0.8%",,,16231,4.0309,0.0083354,5.6764,0.23882,0.6219293059935578,False,304,False,,COVAR,False,304,160.0
bmi_yengo2018,BMI,metabolic / brain-direct,Cluster105,105,DLCT6b_105,Deep-layer corticothalamic and 6b,NEUR,,"Cerebral cortex: 80.5%, Basal forebrain: 8.4%, Hippocampus: 7.2%",,,16231,4.6788,0.0083397,6.6112,0.23957,0.6205675671265776,False,305,False,,COVAR,False,305,105.0
bmi_yengo2018,BMI,metabolic / brain-direct,Cluster330,330,Mmb_330,Mammillary body,NEUR,,"Hypothalamus: 100.0%, Cerebral cortex: 0.0%, Amygdala: 0.0%",,,16231,4.5937,0.0084664,6.7069,0.2467,0.607830850510264,False,306,False,,COVAR,False,306,330.0
bmi_yengo2018,BMI,metabolic / brain-direct,Cluster89,89,DLNP_89,Deep-layer near-projecting,NEUR,,"Cerebral cortex: 98.1%, Basal forebrain: 1.6%, Amygdala: 0.1%",,,16231,4.7262,0.007969,6.9703,0.24887,0.6040274522050069,False,307,False,,COVAR,False,307,89.0
bmi_yengo2018,BMI,metabolic / brain-direct,Cluster59,59,Astro_59,Astrocyte,ASTRO,,"Pons: 36.2%, Cerebellum: 36.1%, Medulla: 10.9%",,,16231,1.8389,0.0076604,2.8939,0.26258,0.5807383560089915,False,308,False,,COVAR,False,308,59.0
bmi_yengo2018,BMI,metabolic / brain-direct,Cluster47,47,Oligo_47,Oligodendrocyte,OLIGO,,"Thalamus: 24.9%, Cerebral cortex: 20.9%, Hippocampus: 13.8%",,,16231,2.0683,0.0067159,3.5397,0.27951,0.5536026497914056,False,309,False,,COVAR,False,309,47.0
bmi_yengo2018,BMI,metabolic / brain-direct,Cluster235,235,Splat_235,Splatter,NEUR,,"Cerebral cortex: 31.8%, Amygdala: 28.5%, Basal forebrain: 25.2%",,,16231,2.6434,0.0064688,4.6231,0.28374,0.5470794356009301,False,310,False,,COVAR,False,310,235.0
bmi_yengo2018,BMI,metabolic / brain-direct,Cluster127,127,ULIT_127,Upper-layer intratelencephalic,NEUR,,"Cerebral cortex: 90.2%, Basal forebrain: 4.2%, Amygdala: 3.4%",,,16231,3.3318,0.0067213,6.0785,0.29181,0.5348998294048555,False,311,False,,COVAR,False,311,127.0
bmi_yengo2018,BMI,metabolic / brain-direct,Cluster209,209,MSN_209,Medium spiny neuron,NEUR,,"Basal forebrain: 96.3%, Thalamus: 2.9%, Amygdala: 0.6%",,,16231,2.4037,0.005824,4.5604,0.29908,0.5242126280253581,False,312,False,,COVAR,False,312,209.0
bmi_yengo2018,BMI,metabolic / brain-direct,Cluster211,211,MSN_211,Medium spiny neuron,NEUR,,"Basal forebrain: 85.7%, Amygdala: 6.3%, Cerebral cortex: 4.2%",,,16231,2.4115,0.0057179,4.6476,0.30193,0.5200937329949279,False,313,False,,COVAR,False,313,211.0
bmi_yengo2018,BMI,metabolic / brain-direct,Cluster181,181,CA13_181,Hippocampal CA1-3,NEUR,,"Hippocampus: 100.0%, Cerebral cortex: 0.0%, Amygdala: 0.0%",,,16231,3.1836,0.0059331,6.3515,0.30811,0.5112942060182067,False,314,False,,COVAR,False,314,181.0
bmi_yengo2018,BMI,metabolic / brain-direct,Cluster169,169,CA13_169,Hippocampal CA1-3,NEUR,,"Hippocampus: 98.4%, Cerebral cortex: 1.1%, Amygdala: 0.2%",,,16231,3.749,0.0057753,7.5297,0.30929,0.5096341214291733,False,315,False,,COVAR,False,315,169.0
bmi_yengo2018,BMI,metabolic / brain-direct,Cluster191,191,CA4_191,Hippocampal CA4,NEUR,,"Hippocampus: 98.1%, Cerebral cortex: 1.6%, Midbrain: 0.2%",,,16231,2.8531,0.0057674,5.8114,0.31174,0.5062074689303333,False,316,False,,COVAR,False,316,191.0
bmi_yengo2018,BMI,metabolic / brain-direct,Cluster361,361,Splat_361,Splatter,NEUR,,"Midbrain: 83.4%, Thalamus: 14.3%, Pons: 1.8%",,,16231,3.2741,0.005737,6.6941,0.31239,0.5053028768892631,False,317,False,,COVAR,False,317,361.0
bmi_yengo2018,BMI,metabolic / brain-direct,Cluster43,43,COP_43,Committed oligodendrocyte precursor,OLIGO,,"Thalamus: 36.2%, Hypothalamus: 18.0%, Amygdala: 10.3%",,,16231,1.7554,0.0052694,3.7175,0.3184,0.49702694093436856,False,318,False,,COVAR,False,318,43.0
bmi_yengo2018,BMI,metabolic / brain-direct,Cluster52,52,Astro_52,Astrocyte,ASTRO,,"Cerebral cortex: 90.3%, Hypothalamus: 3.9%, Hippocampus: 2.2%",,,16231,1.6352,0.0056041,3.4945,0.31992,0.4949586088745348,False,319,False,,COVAR,False,319,52.0
bmi_yengo2018,BMI,metabolic / brain-direct,Cluster335,335,Splat_335,Splatter,NEUR,,"Medulla: 78.3%, Pons: 15.9%, Midbrain: 4.8%",,,16231,1.8824,0.0052087,4.3568,0.33285,0.47775143871231046,False,320,False,,COVAR,False,320,335.0
bmi_yengo2018,BMI,metabolic / brain-direct,Cluster157,157,Amex_157,Amygdala excitatory,NEUR,,"Amygdala: 65.8%, Cerebral cortex: 28.7%, Hippocampus: 5.5%",,,16231,2.5259,0.0046982,5.8726,0.33356,0.4768260348353569,False,321,False,,COVAR,False,321,157.0
bmi_yengo2018,BMI,metabolic / brain-direct,Cluster121,121,ULIT_121,Upper-layer intratelencephalic,NEUR,,"Cerebral cortex: 91.7%, Amygdala: 3.9%, Basal forebrain: 2.7%",,,16231,3.1264,0.0049142,7.3963,0.33626,0.4733247913605655,False,322,False,,COVAR,False,322,121.0
bmi_yengo2018,BMI,metabolic / brain-direct,Cluster60,60,Astro_60,Astrocyte,ASTRO,,"Thalamus: 37.1%, Midbrain: 31.3%, Pons: 16.8%",,,16231,1.341,0.0049447,3.2843,0.34153,0.4665711418734769,False,323,False,,COVAR,False,323,60.0
bmi_yengo2018,BMI,metabolic / brain-direct,Cluster116,116,Misc_116,Miscellaneous,NEUR,,"Cerebral cortex: 93.4%, Amygdala: 3.3%, Basal forebrain: 2.6%",,,16231,2.5727,0.0047503,6.4164,0.34423,0.4631512831464527,False,324,False,,COVAR,False,324,116.0
bmi_yengo2018,BMI,metabolic / brain-direct,Cluster51,51,Bgl_51,Bergmann glia,ASTRO,,"Cerebellum: 95.8%, Pons: 1.9%, Medulla: 1.9%",,,16231,1.0283,0.0046508,2.7396,0.3537,0.4513649401852484,False,325,False,,COVAR,False,325,51.0
bmi_yengo2018,BMI,metabolic / brain-direct,Cluster112,112,DLCT6b_112,Deep-layer corticothalamic and 6b,NEUR,,"Cerebral cortex: 65.2%, Hippocampus: 33.8%, Amygdala: 0.6%",,,16231,2.9609,0.0044598,7.9825,0.35535,0.4493436802215537,False,326,False,,COVAR,False,326,112.0
bmi_yengo2018,BMI,metabolic / brain-direct,Cluster102,102,DLCT6b_102,Deep-layer corticothalamic and 6b,NEUR,,"Amygdala: 66.6%, Cerebral cortex: 28.9%, Hippocampus: 4.2%",,,16231,2.3903,0.0041346,6.5734,0.35807,0.44603206374161847,False,327,False,,COVAR,False,327,102.0
bmi_yengo2018,BMI,metabolic / brain-direct,Cluster45,45,Oligo_45,Oligodendrocyte,OLIGO,,"Cerebral cortex: 20.0%, Basal forebrain: 18.5%, Midbrain: 15.8%",,,16231,1.1801,0.0039824,3.3949,0.36406,0.4388270352478119,False,328,False,,COVAR,False,328,45.0
bmi_yengo2018,BMI,metabolic / brain-direct,Cluster96,96,DLNP_96,Deep-layer near-projecting,NEUR,,"Cerebral cortex: 85.1%, Amygdala: 7.0%, Basal forebrain: 5.7%",,,16231,1.8444,0.0040335,5.5276,0.36932,0.4325971731114155,False,329,False,,COVAR,False,329,96.0
bmi_yengo2018,BMI,metabolic / brain-direct,Cluster213,213,MSN_213,Medium spiny neuron,NEUR,,"Basal forebrain: 75.5%, Cerebral cortex: 12.2%, Amygdala: 9.4%",,,16231,2.3123,0.0038662,7.0176,0.37089,0.43075487603608686,False,330,False,,COVAR,False,330,213.0
bmi_yengo2018,BMI,metabolic / brain-direct,Cluster62,62,Astro_62,Astrocyte,ASTRO,,"Basal forebrain: 40.2%, Cerebellum: 19.3%, Midbrain: 16.2%",,,16231,1.0142,0.0039171,3.1168,0.37245,0.42893202138975445,False,331,False,,COVAR,False,331,62.0
bmi_yengo2018,BMI,metabolic / brain-direct,Cluster176,176,Misc_176,Miscellaneous,NEUR,,"Hippocampus: 98.8%, Cerebral cortex: 1.0%, Thalamus: 0.2%",,,16231,1.7892,0.0036547,5.5361,0.37328,0.42796527855032257,False,332,False,,COVAR,False,332,176.0
bmi_yengo2018,BMI,metabolic / brain-direct,Cluster195,195,CA4_195,Hippocampal CA4,NEUR,,"Hippocampus: 99.4%, Thalamus: 0.5%, Cerebral cortex: 0.1%",,,16231,1.6374,0.00328,6.1409,0.39487,0.4035458602603495,False,333,False,,COVAR,False,333,195.0
bmi_yengo2018,BMI,metabolic / brain-direct,Cluster104,104,DLCT6b_104,Deep-layer corticothalamic and 6b,NEUR,,"Cerebral cortex: 47.1%, Hippocampus: 34.6%, Amygdala: 18.1%",,,16231,1.4053,0.0030533,5.3879,0.39712,0.40107824018136423,False,334,False,,COVAR,False,334,104.0
bmi_yengo2018,BMI,metabolic / brain-direct,Cluster166,166,Misc_166,Miscellaneous,NEUR,,"Cerebral cortex: 79.4%, Hippocampus: 16.1%, Amygdala: 3.1%",,,16231,1.6443,0.0030677,6.3259,0.39746,0.4007065717959048,False,335,False,,COVAR,False,335,166.0
bmi_yengo2018,BMI,metabolic / brain-direct,Cluster455,455,Thex_455,Thalamic excitatory,NEUR,,"Thalamus: 97.9%, Midbrain: 2.1%, Cerebral cortex: 0.0%",,,16231,1.5034,0.0029851,5.7937,0.39763,0.40052085681257305,False,336,False,,COVAR,False,336,455.0
bmi_yengo2018,BMI,metabolic / brain-direct,Cluster54,54,Astro_54,Astrocyte,ASTRO,,"Cerebral cortex: 38.8%, Hippocampus: 33.1%, Amygdala: 22.1%",,,16231,0.99959,0.003033,3.9367,0.39978,0.39817893634821994,False,337,False,,COVAR,False,337,54.0
bmi_yengo2018,BMI,metabolic / brain-direct,Cluster394,394,Splat_394,Splatter,NEUR,,"Pons: 92.2%, Midbrain: 6.7%, Medulla: 0.5%",,,16231,1.5589,0.0027879,6.474,0.40486,0.3926951292266722,False,338,False,,COVAR,False,338,394.0
bmi_yengo2018,BMI,metabolic / brain-direct,Cluster46,46,Oligo_46,Oligodendrocyte,OLIGO,,"Thalamus: 22.7%, Midbrain: 19.9%, Cerebral cortex: 13.7%",,,16231,0.78558,0.0026472,3.3778,0.40805,0.38928661780804946,False,339,False,,COVAR,False,339,46.0
bmi_yengo2018,BMI,metabolic / brain-direct,Cluster194,194,CA4_194,Hippocampal CA4,NEUR,,"Hippocampus: 99.8%, Cerebral cortex: 0.2%, Amygdala: 0.0%",,,16231,1.2445,0.0026893,5.4154,0.40912,0.3881492893177398,False,340,False,,COVAR,False,340,194.0
bmi_yengo2018,BMI,metabolic / brain-direct,Cluster36,36,OPC_36,Oligodendrocyte precursor,OPC,,"Cerebral cortex: 33.7%, Thalamus: 12.5%, Midbrain: 11.5%",,,16231,0.72224,0.0018377,4.5945,0.43755,0.3589723118225861,False,341,False,,COVAR,False,341,36.0
bmi_yengo2018,BMI,metabolic / brain-direct,Cluster431,431,Splat_431,Splatter,NEUR,,"Hypothalamus: 99.7%, Midbrain: 0.2%, Cerebral cortex: 0.0%",,,16231,0.64823,0.0017718,4.1704,0.43824,0.35828798509011384,False,342,False,,COVAR,False,342,431.0
bmi_yengo2018,BMI,metabolic / brain-direct,Cluster113,113,L5ET_113,Miscellaneous,NEUR,,"Cerebral cortex: 100.0%, Amygdala: 0.0%, Hippocampus: 0.0%",,,16231,0.70646,0.0017771,4.6651,0.43982,0.356725025788899,False,343,False,,COVAR,False,343,113.0
bmi_yengo2018,BMI,metabolic / brain-direct,Cluster197,197,CA4_197,Hippocampal CA4,NEUR,,"Hippocampus: 99.7%, Midbrain: 0.3%, Cerebral cortex: 0.0%",,,16231,0.99657,0.0018094,6.6402,0.44035,0.3562019993207649,False,344,False,,COVAR,False,344,197.0
bmi_yengo2018,BMI,metabolic / brain-direct,Cluster326,326,Mmb_326,Mammillary body,NEUR,,"Hypothalamus: 100.0%, Cerebral cortex: 0.0%, Amygdala: 0.0%",,,16231,0.78453,0.001501,6.3979,0.4512,0.3456309090247141,False,345,False,,COVAR,False,345,326.0
bmi_yengo2018,BMI,metabolic / brain-direct,Cluster412,412,Splat_412,Splatter,NEUR,,"Hypothalamus: 97.4%, Midbrain: 2.2%, Thalamus: 0.3%",,,16231,0.57975,0.0014892,4.8557,0.45248,0.3444006122192134,False,346,False,,COVAR,False,346,412.0
bmi_yengo2018,BMI,metabolic / brain-direct,Cluster183,183,CA13_183,Hippocampal CA1-3,NEUR,,"Hippocampus: 99.9%, Amygdala: 0.0%, Cerebral cortex: 0.0%",,,16231,0.76614,0.0013786,6.4357,0.45262,0.34426625971020586,False,347,False,,COVAR,False,347,183.0
bmi_yengo2018,BMI,metabolic / brain-direct,Cluster190,190,CA4_190,Hippocampal CA4,NEUR,,"Hippocampus: 100.0%, Cerebral cortex: 0.0%, Amygdala: 0.0%",,,16231,0.50448,0.001056,5.506,0.4635,0.3339502615194841,False,348,False,,COVAR,False,348,190.0
bmi_yengo2018,BMI,metabolic / brain-direct,Cluster324,324,Mmb_324,Mammillary body,NEUR,,"Hypothalamus: 100.0%, Cerebral cortex: 0.0%, Amygdala: 0.0%",,,16231,0.32299,0.00061918,6.4646,0.48008,0.31868638624195994,False,349,False,,COVAR,False,349,324.0
bmi_yengo2018,BMI,metabolic / brain-direct,Cluster165,165,Misc_165,Miscellaneous,NEUR,,"Cerebral cortex: 92.1%, Hippocampus: 5.0%, Amygdala: 2.8%",,,16231,0.25207,0.0004793,6.2628,0.48395,0.31519950580558903,False,350,False,,COVAR,False,350,165.0
bmi_yengo2018,BMI,metabolic / brain-direct,Cluster302,302,CBI_302,Cerebellar inhibitory,NEUR,,"Cerebellum: 60.1%, Medulla: 19.0%, Pons: 15.3%",,,16231,0.1269,0.00039618,3.8238,0.48676,0.3126851175681608,False,351,False,,COVAR,False,351,302.0
bmi_yengo2018,BMI,metabolic / brain-direct,Cluster174,174,Amex_174,Amygdala excitatory,NEUR,,"Cerebral cortex: 84.3%, Amygdala: 10.2%, Hippocampus: 5.2%",,,16231,0.019456,3.3089e-05,6.882,0.49887,0.3020126119682139,False,352,False,,COVAR,False,352,174.0
bmi_yengo2018,BMI,metabolic / brain-direct,Cluster409,409,Splat_409,Splatter,NEUR,,"Basal forebrain: 66.5%, Amygdala: 14.2%, Thalamus: 9.9%",,,16231,-0.15078,-0.0004151,3.9782,0.51512,0.28809158791593215,False,353,False,,COVAR,False,353,409.0
bmi_yengo2018,BMI,metabolic / brain-direct,Cluster459,459,Thex_459,Thalamic excitatory,NEUR,,"Thalamus: 89.9%, Amygdala: 9.2%, Midbrain: 0.6%",,,16231,-0.32463,-0.0005813,6.8751,0.51883,0.28497491990914,False,354,False,,COVAR,False,354,459.0
bmi_yengo2018,BMI,metabolic / brain-direct,Cluster44,44,Oligo_44,Oligodendrocyte,OLIGO,,"Thalamus: 20.9%, Pons: 19.2%, Midbrain: 19.1%",,,16231,-0.21693,-0.00073055,3.4009,0.52543,0.27948513432402117,False,355,False,,COVAR,False,355,44.0
bmi_yengo2018,BMI,metabolic / brain-direct,Cluster39,39,COP_39,Committed oligodendrocyte precursor,OLIGO,,"Cerebral cortex: 28.1%, Hippocampus: 19.7%, Amygdala: 14.6%",,,16231,-0.16036,-0.00073208,2.4584,0.526,0.27901425584626094,False,356,False,,COVAR,False,356,39.0
bmi_yengo2018,BMI,metabolic / brain-direct,Cluster84,84,DLCT6b_84,Deep-layer corticothalamic and 6b,NEUR,,"Hippocampus: 98.5%, Amygdala: 0.8%, Cerebral cortex: 0.7%",,,16231,-0.74723,-0.0012269,7.3443,0.54052,0.26718823190689467,False,357,False,,COVAR,False,357,84.0
bmi_yengo2018,BMI,metabolic / brain-direct,Cluster55,55,Astro_55,Astrocyte,ASTRO,,"Basal forebrain: 82.4%, Thalamus: 7.0%, Hypothalamus: 5.0%",,,16231,-0.38058,-0.0012717,3.5643,0.54252,0.2655842469180809,False,358,False,,COVAR,False,358,55.0
bmi_yengo2018,BMI,metabolic / brain-direct,Cluster402,402,Splat_402,Splatter,NEUR,,"Midbrain: 58.2%, Hypothalamus: 41.6%, Amygdala: 0.1%",,,16231,-0.64145,-0.0012713,5.8179,0.5439,0.26448094118482884,False,359,False,,COVAR,False,359,402.0
bmi_yengo2018,BMI,metabolic / brain-direct,Cluster449,449,Thex_449,Thalamic excitatory,,,"Thalamus: 98.7%, Amygdala: 1.0%, Midbrain: 0.3%",,,16231,-0.81964,-0.0015833,6.0771,0.55364,0.25677254002580513,False,360,False,,COVAR,False,360,449.0
bmi_yengo2018,BMI,metabolic / brain-direct,Cluster454,454,Thex_454,Thalamic excitatory,,,"Thalamus: 99.5%, Midbrain: 0.5%, Cerebral cortex: 0.0%",,,16231,-1.0634,-0.001844,6.8898,0.56133,0.2507817465095435,False,361,False,,COVAR,False,361,454.0
bmi_yengo2018,BMI,metabolic / brain-direct,Cluster111,111,DLCT6b_111,Deep-layer corticothalamic and 6b,NEUR,,"Hippocampus: 92.5%, Amygdala: 6.3%, Cerebral cortex: 1.2%",,,16231,-1.1313,-0.0021016,6.3943,0.57021,0.24396517056437567,False,362,False,,COVAR,False,362,111.0
bmi_yengo2018,BMI,metabolic / brain-direct,Cluster182,182,CA13_182,Hippocampal CA1-3,NEUR,,"Hippocampus: 100.0%, Cerebral cortex: 0.0%, Amygdala: 0.0%",,,16231,-1.1275,-0.0024403,5.5318,0.58075,0.23601078152772695,False,363,False,,COVAR,False,363,182.0
bmi_yengo2018,BMI,metabolic / brain-direct,Cluster315,315,LRL_315,Lower rhombic lip,NEUR,,"Pons: 95.9%, Medulla: 1.9%, Cerebral cortex: 1.5%",,,16231,-1.2914,-0.0024142,6.2696,0.58159,0.23538306944983636,False,364,False,,COVAR,False,364,315.0
bmi_yengo2018,BMI,metabolic / brain-direct,Cluster119,119,CA13_119,Hippocampal CA1-3,NEUR,,"Hippocampus: 97.3%, Amygdala: 1.5%, Cerebral cortex: 1.3%",,,16231,-1.1385,-0.0026561,5.3488,0.58428,0.23337897940648084,False,365,False,,COVAR,False,365,119.0
bmi_yengo2018,BMI,metabolic / brain-direct,Cluster451,451,Thex_451,Thalamic excitatory,,,"Thalamus: 99.9%, Midbrain: 0.1%, Hypothalamus: 0.0%",,,16231,-1.3475,-0.0027614,5.7809,0.59216,0.22756093224896343,False,366,False,,COVAR,False,366,451.0
bmi_yengo2018,BMI,metabolic / brain-direct,Cluster97,97,DLCT6b_97,Deep-layer corticothalamic and 6b,NEUR,,"Cerebral cortex: 54.4%, Hippocampus: 42.5%, Amygdala: 2.1%",,,16231,-1.2654,-0.0028192,5.1119,0.59776,0.2234731497860195,False,367,False,,COVAR,False,367,97.0
bmi_yengo2018,BMI,metabolic / brain-direct,Cluster372,372,Thex_372,Thalamic excitatory,NEUR,,"Midbrain: 53.2%, Thalamus: 44.2%, Cerebral cortex: 2.5%",,,16231,-1.9669,-0.0031863,7.5363,0.60295,0.2197187005040008,False,368,False,,COVAR,False,368,372.0
bmi_yengo2018,BMI,metabolic / brain-direct,Cluster32,32,OPC_32,Oligodendrocyte precursor,OPC,,"Hypothalamus: 54.7%, Thalamus: 16.6%, Amygdala: 8.5%",,,16231,-1.2317,-0.0036122,4.08,0.61863,0.20856902303549066,False,369,False,,COVAR,False,369,32.0
