# TOTAL_GENES = 16231
# TEST_DIRECTION = one-sided, positive (set), one-sided, positive (covar)
# CONDITIONED_INTERNAL = gene size, gene density, sample size, inverse mac, log(gene size), log(gene density), log(sample size), log(inverse mac)
VARIABLE        TYPE  MODEL  NGENES         BETA     BETA_STD           SE            P
Cluster133     COVAR    181   16231       38.895     0.049991       9.5349   2.2735e-05
Cluster240     COVAR    181   16231        29.98     0.039683       9.2343   0.00058554
Cluster133     COVAR    182   16231       39.846     0.051213       9.4255   1.1904e-05
Cluster241     COVAR    182   16231       33.042     0.048619        8.396   4.1748e-05
Cluster133     COVAR    183   16231       35.949     0.046205       9.4935   7.6692e-05
Cluster242     COVAR    183   16231       49.053      0.06274        9.509   1.2636e-07
Cluster133     COVAR    184   16231       39.196     0.050378       9.5017   1.8644e-05
Cluster243     COVAR    184   16231       29.602     0.042288        8.789   0.00037972
Cluster133     COVAR    185   16231       41.971     0.053945        9.376   3.8291e-06
Cluster245     COVAR    185   16231       29.201     0.041602       8.6644   0.00037664
Cluster133     COVAR    186   16231       41.491     0.053328       9.3881   4.9882e-06
Cluster250     COVAR    186   16231       26.203     0.044414       7.5408    0.0002564
Cluster133     COVAR    187   16231       36.484     0.046892       9.4227   5.4275e-05
Cluster251     COVAR    187   16231       48.515     0.075827       7.8904   4.0299e-10
Cluster133     COVAR    188   16231       38.208     0.049108        9.452   2.6625e-05
Cluster252     COVAR    188   16231       38.819     0.056927       8.5817   3.0706e-06
Cluster133     COVAR    189   16231       38.425     0.049387       9.6908   3.6883e-05
Cluster259     COVAR    189   16231       25.347     0.033345        9.589      0.00411
Cluster133     COVAR    190   16231       38.103     0.048973       9.7111   4.3843e-05
Cluster262     COVAR    190   16231        25.21     0.033547       9.3714    0.0035762
Cluster133     COVAR    191   16231       39.158     0.050329       9.4467   1.7093e-05
Cluster273     COVAR    191   16231       37.425     0.049957       9.2789   2.7662e-05
Cluster133     COVAR    192   16231       40.625     0.052215       9.4649   8.9142e-06
Cluster274     COVAR    192   16231       24.525     0.035808       8.3992    0.0017541
Cluster133     COVAR    193   16231       40.559      0.05213       9.4299    8.562e-06
Cluster275     COVAR    193   16231       27.537     0.041415       8.1264   0.00035241
Cluster133     COVAR    194   16231       38.293     0.049217       9.4114    2.378e-05
Cluster278     COVAR    194   16231       44.785     0.064601       8.4964   6.8966e-08
Cluster133     COVAR    195   16231       39.878     0.051254       9.4096   1.1357e-05
Cluster280     COVAR    195   16231       36.891     0.051502        8.738   1.2197e-05
Cluster133     COVAR    196   16231       38.077      0.04894       9.4287   2.7068e-05
Cluster283     COVAR    196   16231       45.007     0.061354       8.9593    2.573e-07
Cluster133     COVAR    197   16231       40.421     0.051953       9.4074   8.7325e-06
Cluster284     COVAR    197   16231        31.79      0.04612       8.1993    5.312e-05
Cluster133     COVAR    198   16231       41.384      0.05319       9.3998   5.3925e-06
Cluster285     COVAR    198   16231       27.285     0.038876       8.2501   0.00047254
Cluster133     COVAR    199   16231       36.528     0.046948       9.4415   5.4959e-05
Cluster286     COVAR    199   16231       49.054     0.069895       8.6004   5.9975e-09
Cluster133     COVAR    200   16231       39.343     0.050567       9.4206   1.4917e-05
Cluster287     COVAR    200   16231       32.251     0.052644       7.3912    6.454e-06
Cluster133     COVAR    201   16231       35.774     0.045979       9.5234   8.6579e-05
Cluster288     COVAR    201   16231       43.106     0.060581        8.845   5.5509e-07
Cluster133     COVAR    202   16231       41.525     0.053372       9.4035   5.0707e-06
Cluster289     COVAR    202   16231       20.868     0.036429       6.6687   0.00087853
Cluster133     COVAR    203   16231       40.434     0.051969       9.4256   9.0083e-06
Cluster290     COVAR    203   16231       26.796     0.042002       7.5728   0.00020195
Cluster133     COVAR    204   16231       40.599     0.052181       9.4575   8.8894e-06
Cluster291     COVAR    204   16231       25.073      0.03571       8.3207    0.0012946
Cluster133     COVAR    205   16231       39.809     0.051165       9.4038   1.1601e-05
Cluster293     COVAR    205   16231       32.592     0.052373       7.4056   5.4327e-06
Cluster133     COVAR    206   16231       38.705     0.049746       9.4373    2.068e-05
Cluster294     COVAR    206   16231       38.479     0.053533       8.6158   4.0187e-06
Cluster133     COVAR    207   16231       40.484     0.052033       9.4049   8.4312e-06
Cluster295     COVAR    207   16231       26.553     0.046152       6.8357   5.1545e-05
Cluster133     COVAR    208   16231       39.354     0.050581       9.4449   1.5555e-05
Cluster296     COVAR    208   16231       29.895     0.046372       7.5888   4.1064e-05
Cluster133     COVAR    209   16231       42.811     0.055024       9.3402   2.3087e-06
Cluster305     COVAR    209   16231       18.116     0.045159       4.4762   2.6083e-05
Cluster133     COVAR    210   16231       42.191     0.054227       9.3736    3.413e-06
Cluster306     COVAR    210   16231       17.286      0.03699       5.3415    0.0006072
Cluster133     COVAR    211   16231       42.023     0.054011       9.3806   3.7705e-06
Cluster307     COVAR    211   16231       18.505     0.037438       5.7766   0.00068073
Cluster133     COVAR    212   16231       43.241     0.055576       9.3414   1.8565e-06
Cluster311     COVAR    212   16231       14.259     0.042467       4.1575   0.00030301
Cluster133     COVAR    213   16231       42.754     0.054951       9.3525   2.4456e-06
Cluster328     COVAR    213   16231        23.18     0.039386       6.7922   0.00032261
Cluster133     COVAR    214   16231       43.823     0.056325       9.3281    1.328e-06
Cluster332     COVAR    214   16231       28.406     0.045624       7.4737   7.2471e-05
Cluster133     COVAR    215   16231       41.201     0.052955        9.403   5.9375e-06
Cluster359     COVAR    215   16231       24.694     0.040455       7.2941   0.00035641
Cluster133     COVAR    216   16231       40.379     0.051898       9.4469   9.6587e-06
Cluster360     COVAR    216   16231       24.477     0.040439       7.4783   0.00053351
Cluster133     COVAR    217   16231        39.74     0.051077       9.5085   1.4715e-05
Cluster370     COVAR    217   16231       25.901     0.036007       8.5632    0.0012469
Cluster133     COVAR    218   16231       44.205     0.056816       9.3254   1.0789e-06
Cluster377     COVAR    218   16231       24.858     0.040615       6.9395   0.00017104
Cluster133     COVAR    219   16231       44.206     0.056817       9.3209   1.0664e-06
Cluster386     COVAR    219   16231       26.526     0.048598       6.0692   6.2498e-06
Cluster133     COVAR    220   16231        42.09     0.054097       9.3719   3.5761e-06
Cluster388     COVAR    220   16231       20.249     0.039638        5.991   0.00036375
Cluster133     COVAR    221   16231       39.839     0.051204       9.3963   1.1267e-05
Cluster389     COVAR    221   16231       37.093     0.054596        8.129   2.5461e-06
Cluster133     COVAR    222   16231       42.837     0.055057       9.3357   2.2545e-06
Cluster396     COVAR    222   16231       29.615     0.051391       6.7816   6.3499e-06
Cluster133     COVAR    223   16231       41.388     0.053195       9.4109   5.5125e-06
Cluster403     COVAR    223   16231       19.826     0.036083       6.3855   0.00095386
Cluster133     COVAR    224   16231       37.258     0.047886       9.8491   7.7896e-05
Cluster404     COVAR    224   16231       26.515     0.030616       10.317    0.0050912
Cluster133     COVAR    225   16231        37.72     0.048481       9.6184   4.4209e-05
Cluster405     COVAR    225   16231       33.044     0.039703       10.187   0.00059115
Cluster133     COVAR    226   16231       46.158     0.059326       9.3187   3.6978e-07
Cluster410     COVAR    226   16231       20.342     0.046915       4.7819   1.0577e-05
Cluster133     COVAR    227   16231       44.372     0.057031       9.3236   9.8333e-07
Cluster415     COVAR    227   16231       24.351     0.040357        6.736   0.00015072
Cluster133     COVAR    228   16231       43.449     0.055844       9.3333   1.6344e-06
Cluster416     COVAR    228   16231       25.225     0.045664        6.671   7.8349e-05
Cluster133     COVAR    229   16231       43.749     0.056229       9.3316   1.3929e-06
Cluster417     COVAR    229   16231       26.193     0.041144       7.4621   0.00022477
Cluster133     COVAR    230   16231       40.914     0.052586       9.4069   6.8813e-06
Cluster419     COVAR    230   16231       32.283     0.042407       9.1554   0.00021165
Cluster133     COVAR    231   16231       41.232     0.052995       9.3672   5.4137e-06
Cluster422     COVAR    231   16231       40.289      0.05149       9.3039   7.5035e-06
Cluster133     COVAR    232   16231       38.869     0.049957       9.4073   1.8118e-05
Cluster424     COVAR    232   16231       50.488     0.058573       10.137   3.2145e-07
Cluster133     COVAR    233   16231       42.891     0.055126       9.3507   2.2717e-06
Cluster425     COVAR    233   16231       31.845     0.039098       9.5293   0.00041744
Cluster133     COVAR    234   16231       37.992      0.04883       9.4548    2.949e-05
Cluster426     COVAR    234   16231       49.879     0.055049       10.828   2.0674e-06
Cluster133     COVAR    235   16231       41.685     0.053577        9.384   4.4932e-06
Cluster427     COVAR    235   16231        29.99     0.039146       8.7912   0.00032422
Cluster133     COVAR    236   16231       41.821     0.053752       9.3466   3.8643e-06
Cluster428     COVAR    236   16231       43.458     0.055662       9.1785   1.1089e-06
Cluster133     COVAR    237   16231       42.755     0.054952        9.347   2.4143e-06
Cluster439     COVAR    237   16231       23.707     0.043123       6.4258   0.00011291
Cluster136     COVAR    238   16231        18.98     0.034192       7.2605    0.0044773
Cluster137     COVAR    238   16231       19.027      0.03042       8.7727     0.015056
Cluster136     COVAR    239   16231       18.815     0.033893       6.8942    0.0031804
Cluster139     COVAR    239   16231       24.438     0.037247       8.6767    0.0024315
Cluster136     COVAR    240   16231       16.231     0.029239       6.8648    0.0090379
Cluster140     COVAR    240   16231       36.327      0.05002       9.5661   7.3437e-05
Cluster136     COVAR    241   16231       17.982     0.032393       6.7255    0.0037557
Cluster141     COVAR    241   16231       32.464     0.046754       8.9198    0.0001371
Cluster136     COVAR    242   16231       18.576     0.033463       7.1595    0.0047407
Cluster149     COVAR    242   16231       23.829     0.032109       9.8804    0.0079456
Cluster136     COVAR    243   16231       18.431     0.033202        6.854    0.0035874
Cluster155     COVAR    243   16231       29.771     0.039516       9.7586    0.0011437
Cluster136     COVAR    244   16231       18.649     0.033595       6.7168    0.0027511
Cluster177     COVAR    244   16231       31.096      0.04358       9.1365   0.00033374
Cluster136     COVAR    245   16231       20.703     0.037295       6.5232   0.00075416
Cluster178     COVAR    245   16231       26.108      0.04174        7.694   0.00034642
Cluster136     COVAR    246   16231       24.987     0.045013       6.2852   3.5304e-05
Cluster206     COVAR    246   16231       18.974     0.038169       5.7094   0.00044617
Cluster136     COVAR    247   16231       22.967     0.041374       6.3847   0.00016141
Cluster217     COVAR    247   16231       32.019     0.038377       10.168   0.00082111
Cluster136     COVAR    248   16231       24.058     0.043337       6.3175   7.0374e-05
Cluster225     COVAR    248   16231       25.396     0.039734       7.6254   0.00043476
Cluster136     COVAR    249   16231        23.43     0.042208       6.3403   0.00011023
Cluster227     COVAR    249   16231       27.715     0.040498       8.0475   0.00028768
Cluster136     COVAR    250   16231         19.4     0.034948       6.3873     0.001196
Cluster228     COVAR    250   16231        54.66     0.069382        9.473   4.0583e-09
Cluster136     COVAR    251   16231       22.833     0.041131       6.3293   0.00015524
Cluster229     COVAR    251   16231       35.967     0.049976       8.4109   9.5751e-06
Cluster136     COVAR    252   16231       23.265     0.041911       6.3212   0.00011686
Cluster230     COVAR    252   16231       33.044     0.049617       8.1152   2.3469e-05
Cluster136     COVAR    253   16231       20.381     0.036715       6.3738   0.00069439
Cluster231     COVAR    253   16231       48.543     0.064725       9.1227   5.2484e-08
Cluster136     COVAR    254   16231       23.071     0.041561        6.335    0.0001359
Cluster232     COVAR    254   16231       34.126     0.046435       8.7499   4.8317e-05
Cluster136     COVAR    255   16231       22.164     0.039926       6.3204   0.00022763
Cluster233     COVAR    255   16231       46.551     0.061877       8.9324   9.5158e-08
Cluster136     COVAR    256   16231       22.014     0.039657       6.3274   0.00025237
